[1419, 'spam_score:', 4, 'GAF2NAOVBLRO4ZKU3EWDJ6DJLYTCVS5M2ZP44AK6STINZDCNBV7EY3BP']
[1420, 'spam_score:', 0, 'GA3YZK425HXBFXTM2XEZL7Q5XC7EN3BR22TZUYGQGGVEH4XHGGIQFW4Q']
[1421, 'spam_score:', 0, 'GBV2T3FIYYEXCINNA32TOE26VXOS4AQ5FW4BBD6KILLDXV3K4A76KHLH']
[1422, 'spam_score:', 0, 'GAGAMKJHGK57ZZJ4LOSYQZ6DEIEQHDM5S2UMEKXAXONH25WEWEKSADJA']
[1423, 'spam_score:', 0, 'GAYZA5T4T5TWMJFZJ5MPJIF2Z6WZT6LN3RNJ2WHOVAWLOX7GV6XGOSO3']
[1424, 'spam_score:', 0, 'GDR67XSYWUJ2CEZNUQZHHGANJ4UOGVB5VDWCHD7335FQMAG7BYCVQSQR']
[1425, 'spam_score:', 0, 'GBNBD3T2TEJC6GQKH6GTN2K5GFDIYGCFK2UYQVYNC7L67WGAANRDFXJQ']
[1426, 'spam_score:', 10, 'GAXOEDEVJ2MC23H6IB4KV2QKMYWDVOVMZX4VLTAWQLGVYTPWZEWFTKD7']
[1427, 'spam_score:', 1, 'GDEI2E4GY36UVWKXU5LFJEITQDLYM3TSQPK6H6U7U644G4KRFWSM7FW2']
[1428, 'spam_score:', 30, 'GAZTHPGAPCSUJJKH6VPSCKVZYJP3CRR5KW5ZQLH6IWJO3KMSO2AQGHTL']
[1429, 'spam_score:', 2, 'GAFAO5LXXI577O7LCSR4K54ITNHQPGINEKJ7C5DXM2NI2XIH4FOSCY63']
[1430, 'spam_score:', 0, 'GC2B43GIHHSOLO7JYNOWTS23ULXHXZ7ZALLETWHYLF2P4EVJO3YCRIBM']
[1431, 'spam_score:', 0, 'GAMINQ6D5J7ABDZZWNAEWCDBF6KCNHOPND4UT2F64TUNGWQMTODJYO4S']
[1432, 'spam_score:', 0, 'GAXAJIRVWTISBALBL4SHD24OYJTYHH6KWHIQTAONHJC7PYAB6L56R5EY']
[1433, 'spam_score:', 0, 'GBR4B7AVLECMXQ23EALN5UTPPXMOUGFT676AHUYEQKHOY7OEUUHKLI7O']
[1434, 'spam_score:', 0, 'GCG5GOGANVBKLNKES5SXY323LZW7HFUQDX4PJQQY6RNXUJIJRMBU5V4W']
[1435, 'spam_score:', 2, 'GC7BH3SJ72HX5KYSDCBUOLSOSAKPD7RJ4X2LFHGKA2KZC7U752ZD5B2P']
[1436, 'spam_score:', 0, 'GCIQWTIE65X3F7TM3L35NKK4H4HGZYEGVDN4GW2X2VWBBFTBYLQW6RVQ']
[1437, 'spam_score:', 0, 'GAYOUE2TMWJYEZ4MMT6XVCXWIRMFJT4IG5PW4EAUPFMRPGCH65C6XNSE']
[1438, 'spam_score:', 1, 'GDWRCJAJNQQQ7FVA2CQOZ355WHDHYB2RQAMCAG2ARU7FMIZWQCXJM3SE']
[1439, 'spam_score:', 3, 'GALAESOWXDZ3RVEOBDCNC7EGXPRKVUJ6FLG6ZZJ3DVDPUASEMOUY42KZ']
[1440, 'spam_score:', 0, 'GDUPLADA3LXSOD467OFY47EE6VVTPRLL7NMXJJ6HQMGNOIWLGO7GH2EW']
[1441, 'spam_score:', 0, 'GD7MM6HHSYL6K3G3JTBTWDCRCCSQHL6J44IALYFDRO5S4Q3EADEOKMMP']
[1442, 'spam_score:', 0, 'GCDCJLMG5WOO3FFJBW23GI44GCJOVY3ETW2Z6M2FFQOFVVORIGB7ZKCL']
[1443, 'spam_score:', 2, 'GDIDJFPGYDS5C7FAY2HGU6OBCCBEQD74FFCREOUB6U3MYUKTHNMFBKLT']
[1444, 'spam_score:', 1, 'GCNVE72CJNIQFPPOJ3THPBU2ITWJEONLQCQ6VGBEXUZCVYLAOI6YD6G5']
[1445, 'spam_score:', 0, 'GCSRPTV53UB32DX43NZFV3OTGYSBPIG4BFJID3QE3W2Q5CJLK3VFKCZ6']
[1446, 'spam_score:', 3, 'GCJN633RYV5DRTMVLSUJWW5OYCQFHXTSMO3OA22T63FVZUF6P2AESOVX']
[1447, 'spam_score:', 0, 'GDYQEKTTBNI6KJQSJISOBJNPU3OQFLTDPEWAXPS6KMMXRG27FJA2N6RD']
[1448, 'spam_score:', 2, 'GDPJMUHT2PK5B3KPEKM2CLRXW4V63OUWC63M7YVUWDHMPBJAJ6S2R5QQ']
[1449, 'spam_score:', 0, 'GDH6JFPN42LSN6AVVUSF5Y7GUZFKFB4IVDFF2XGG6IAJKMH4KYQZAUCO']
[1450, 'spam_score:', 1, 'GAALIJDH7MZAJBOJKWEL54BHHMNNVJ746PHT27OQO5FET36Z7XEL6B64']
[1451, 'spam_score:', 0, 'GDITKOUYNWVK34CBAC7LSWGREVBKVOKJNKDFK3PRGMSGYVMXG3J7A6AW']
[1452, 'spam_score:', 2, 'GDODULCHVHBRD5C54AVYHYFJ27CM5MRKTPDEECIXVWGQCN33JGK6JKDA']
[1453, 'spam_score:', 0, 'GDE7476XGO5SF52UGHW3Z3KOHTQHEEAW7MQKL53AEE7ATNAG3JVZRXIR']
[1454, 'spam_score:', 0, 'GAYL3OA24PUKNMGKBE7RX7ORYZ4BXHUMXOBPWIW6QFDDTCNT7LVWECJA']
[1455, 'spam_score:', 0, 'GCUQITF2276FTAJIJF7OMFNI6X3Y65LDGWW34ABKM4YGBD7KR7LGFSNY']
[1456, 'spam_score:', 0, 'GATQBHLEQ45XDJACN7Q4SASTWZIFVFL3WL5XBBPWWRTSDMLKHT6C43NA']
[1457, 'spam_score:', 8, 'GC5GM4MI2VHCBY4HDRJ6NNJQR6SDVXWRQOCVBUBF2VSOEYETHFZNQTZO']
[1458, 'spam_score:', 2, 'GA67NFHCNAFQBMGMWR3FRVYB2ETLYCU5ETYG5QSTNGOBAVNVHDNKX3VR']
[1459, 'spam_score:', 0, 'GCUWI6E6FAWH6ZM5FTJAYUUSINNE2H5OEZLPVBAY76AKN2KZQLPLCW4G']
[1460, 'spam_score:', 1, 'GC4KJYM2WWX4TMRDMCKIH64RJ5W6DGPQNPJQ7O3OPJL26UN7Y3SNMN2B']
[1461, 'spam_score:', 27, 'GB2JTQD4QJZPXPFXNED23GA42ZINUSOJKQPYRIKAJZOU7ILVNBPEIDJY']
[1462, 'spam_score:', 0, 'GDWACBLCPI5MHV72X6G5F3XDMR62TU6FLY4L5ZIXDUAVTLQTODCXFTIR']
[1463, 'spam_score:', 0, 'GBXX7O2GKT4QV6L2MGDADSDAQGMLTK5UK3GPMEI5YVAIEDNSHW6EKXRU']
[1464, 'spam_score:', 56, 'GBQENXEPUGGBLLOWESKAQFK4TBQCBBN4ZIBSHUNENDKT5DQMRJ5ZFTM5']
[1465, 'spam_score:', 0, 'GCYKYW7S5MM6EQLXTUF55ZRIRTKMGE6NOAAD3UBVPBPGP53SHTEL7WYM']
[1466, 'spam_score:', 0, 'GD2UAVHELBTZFFJTIZPVJA3QCYY2OWS4L6NBNTW45WU3D4MJ5HOAXRRB']
[1467, 'spam_score:', 3, 'GA7LXJ3TB4MCUDKYOEIAPYLTVGLAVKSOBPELZTPUOWYWNXJN6NDBMRYL']
[1468, 'spam_score:', 1, 'GCGR3PL6DGHVKF23FMOK7C4FXRYBJS6EFKMQFEP3EKEPSWWU6HMAZETH']
[1469, 'spam_score:', 0, 'GBV2C4I6CVLFZPOGPPC3HURSFY3OW4GGX5BF5U53RH2CDP7EDZNSZ6U7']
[1470, 'spam_score:', 0, 'GBFO6VJSQLYIQ3SCAQNXSQPPPUSOCMO3YILD767XRTR3ZNIHMMI5VUVP']
[1471, 'spam_score:', 0, 'GDR5KFJSTK6JOMKBBIUFNLCLXY26DKZQ6HK2WYKJ2X4TQJWASORHFJ2H']
[1472, 'spam_score:', 0, 'GD25MIZTEZEPWTYFJNQTVMZM6UONBN4DMAETFL6O7WRVPKYWIWBRN4EZ']
[1473, 'spam_score:', 11, 'GBZRYA3FOVDQVHX63XNGLTOP72IGOOLGOGKZAMLRIP3BEAJKWIOA7VCN']
[1474, 'spam_score:', 1, 'GAWYW2WBX5PSMHZ6BKPMOJPZ2OMSMQYUASWEAFCDC3YNET2CGEJMI6GY']
[1475, 'spam_score:', 5, 'GARLYIB7GGC576NTPN5Q7RJW26TZAMSWJOEOAFBGRGEFJXTVTYCPLPKF']
[1476, 'spam_score:', 1, 'GAELDRZIP2PP6PEIXCILD4LDODDTTNVVY3YIQJPYKUDLJX5XNN47SKB3']
[1477, 'spam_score:', 1, 'GB73CCJ7AUGBWZKWAJZKFFRZEZ5W4H63IL4GZIIDQ7F4GXVHAWYNJQSM']
[1478, 'spam_score:', 1, 'GAAH35KDFM2T6ULXQX7POKWFMDPAH4LF7UZHVOQGGQFDQHESN3HQOIYD']
[1479, 'spam_score:', 0, 'GBNBXTJKZWSIX2CYMFP754RF3KHSN3C2DDW57O3VVUBWMQNTJSYI5C4P']
[1480, 'spam_score:', 2, 'GD5M7KKHLT4LLBBO6XPQSF655VLGPKCU3XO2FMN5DRCS7PKY3FKU3DJB']
[1481, 'spam_score:', 1, 'GDCQDH6HJKHWPNRRACMQOSTH5266LZPM34SWBAKJOJA7JJALB2JOVN7O']
[1482, 'spam_score:', 816, 'GCISKUFE633ODK2TPEUTPRGSPQDLFKRWQSOPPJCGLUGOBOULU7NV3B54']
[1483, 'spam_score:', 1, 'GCBABV6XOGTM2OWVU7ASLQDUR5TJVDSEQ6NGAR3DJCFVSPNRCADCQXPX']
[1484, 'spam_score:', 1, 'GAK7W5IHLXIIFVDCG7XYF7RQO3QFD2WT23IWPL2ETPN5A45UUQVCRABR']
[1485, 'spam_score:', 0, 'GCDIZGMS4GGMQUPI3X7B7VZFGBLZOXBGLFX7DXUEXVDA4CXI2EAUNNDO']
[1486, 'spam_score:', 0, 'GAJJRXUVIKUKTEVZC74PJGSV4UCJA6BKNXPDA7EVX7N3EEFUVMYLF4HZ']
[1487, 'spam_score:', 0, 'GB5EWVNVQCUV4WAVUDXNBR62SVDD725UL33W24OEGRB33PUVOKOR5CJ4']
[1488, 'spam_score:', 1, 'GD2HXZJWZDPVKMBQIUM4QBHFL7ENV4FMV2G2NGMK7A47N6BHTH4VQ6XD']
[1489, 'spam_score:', 0, 'GBCP7JQVRYAARA7FAEYWGYRZLPIZVAWFHVAQ4SR6IGVSKUPRKRU5ECGR']
[1490, 'spam_score:', 2, 'GCIRUYV2UFO2VSB6ZTQ26SJSQHQ572MU5FUSEYBOV4NOMHMXBBEOSW3K']
[1491, 'spam_score:', 0, 'GBDC4G37NMK4SDIMW42WSHZXOKWLWU54DLN7ODNJQ53HQA5A3TQAKFVC']
[1492, 'spam_score:', 1, 'GD6NEWNTHW7NB5MZVNJYSOVFLMTU3WJFLBY5EYVWODQYFRVFEQCVAIR7']
[1493, 'spam_score:', 1, 'GBDSYYXEV62GL2SVKVSLWVZEDQMVHXE5GI5BURONCN7YPSJSCCYUNZ7W']
[1494, 'spam_score:', 0, 'GBZ5JL5MYU3MZ7E7A73UJX2PW33IXIFH33Z4GYOH2D7YZOXJPKEMQT6A']
[1495, 'spam_score:', 48, 'GDTQR7R4TCDPHTWPOS264N4FT4GR2ULZZ7TLGOZHFIINFRTVSFT26URC']
[1496, 'spam_score:', 0, 'GAA4PCSXC4I35FIHRMCOV4QF2XBTYDLWGV435JRPQAAN7OQWBNEU3DEC']
[1497, 'spam_score:', 0, 'GDJRLBCVTV6Z3B4A7ZH7CSX2DA2LG7GNFEDRTSQPCHAHR6EHMV53YNOU']
[1498, 'spam_score:', 0, 'GCLYWVNPQ32BSRXY3CQ3K7K6MW3PC4XEX5TICP4P5JLDRWBSFYHI6ERB']
[1499, 'spam_score:', 2, 'GBU43KWLZ5NAQKWOIWZPEWMADX25EEUWEV6JFJKSWBZNZSTZ5767M7KG']
[1500, 'spam_score:', 0, 'GC4P34WFQEEWBMUZ74XMUU7HTQCNPPT43OTHID2FBNLFLC63NB2XAIP3']
[1501, 'spam_score:', 1, 'GAXI3SVPXKC4BQFEW7WGJUX7P22PTLHI7Y363NGPMPLYZ2OTBNDAWDA7']
[1502, 'spam_score:', 0, 'GCWWB73LVHYVIKBEDRP26T3MUVW4QSL4YBD75WJJGYZPHVB7N673B46Y']
[1503, 'spam_score:', 1, 'GD3ON2J6IGMX4DZDA6Q2WUYJWD37RQJQIHR3CA5VCICLF5SKVZJLHUXL']
[1504, 'spam_score:', 0, 'GAEGJXULBYJVJXKZJS66YM3SQFVQZM4VLH2QL6EKLBUUOP57IF2G5KYL']
[1505, 'spam_score:', 0, 'GBH4K6LUO52KHCW7OBISJFRUWFPTWK3PKYMIWGYGBGAE5C623TSKOCWY']
[1506, 'spam_score:', 1, 'GDHWIDBDZYWOHYDWGIJADOERTGSTSH6SEJK3QRDFBRZDPGWHNBHYUYCT']
[1507, 'spam_score:', 3, 'GARHYLWUWUNAL4EEW3M2SM5NYXMSAAVTJI4GWXOBZWJLVSC2NY45U5ES']
[1508, 'spam_score:', 0, 'GDRB36FWQOIPRPQ6OXCKHWTBPUSXJ2NIKBI4DVM3JZEBJGSSW3K4BUK2']
[1509, 'spam_score:', 2, 'GCI63ZJZTXO5WX7NHQNPFLT6OTAX2RSWIK6XMCX3P7DTWR7PBRIDGP5R']
[1510, 'spam_score:', 0, 'GAXHKO6NRC5PET3PFERBJJRYJBX3CODWKPEEQ6CPI4MDUZ27KBY636K3']
[1511, 'spam_score:', 0, 'GCTALSUBAVVUFMUSBXMIFBNHS64ULQJUZT2F3FCMCR6SZ7XEOXDQBQ4W']
[1512, 'spam_score:', 1, 'GC6KQAIZWYKVJORVTGYYFOV7ANPYGKGAGPNUMNRIOZ4XQB3V5S2W7NKX']
[1513, 'spam_score:', 0, 'GA4UAEMCZ36O5TXLS75BYRWWW23JMXJVVYNJ633QA35KSO7XGNDDWJIY']
[1514, 'spam_score:', 0, 'GAIOHYHX2GB6IZQKZHE4LFUEYWHJAI3GWS5GYYTW2DJIYAN44QMMDLA6']
[1515, 'spam_score:', 0, 'GDOQEMILKR2ERIQ54I4N3OS6VYMZFVJCBE22PBSSTI66DIW7IU5R7GZN']
[1516, 'spam_score:', 1, 'GCNAFXRDVIC7D3FQIOAPGYJERO7YYIXH26OZIFAZTXZI5Z3E3KYXJFAG']
[1517, 'spam_score:', 1, 'GAIQCD4O5WQIUXTXJP6UJGQYGA7VCOEPSMV7UH77R4W2U3XBOLV3URDI']
[1518, 'spam_score:', 10, 'GB6PTR56F6XUL7B44P47EO2YKKIDBXAUCIOI4AAEFNQ4KVODUACHERXP']
[1519, 'spam_score:', 0, 'GB527ONXGCXRN4UJMIF5XIAPOWN2KHIZCV6IIDPBYQDGNO6XTC6BWX3L']
[1520, 'spam_score:', 0, 'GDGN47QCQBZPYY5ARZQNYCA6ZGWRQSNFA7TUQ2AIERPCXGX3BQFVBY4F']
[1521, 'spam_score:', 0, 'GBTGU7NHP6E2RJEHTGIFVX222HQPU7JIORMKN4MM6MOOLCFSDLIM3XLV']
[1522, 'spam_score:', 2, 'GCVQTLVBOW2QHPWMZIV2UJBZVYP55ZO2FX4257MHHBHYQ7M7NQA3KU3W']
[1523, 'spam_score:', 0, 'GD5ARFHJQHNRPYWPDOISG3PRVRMCWTWXUYZ4O2LOI4WNOW7YJTIXQZ5T']
[1524, 'spam_score:', 1, 'GAL4JRD2KEBZTGBKI2NRSFIT4PBJJMHJHNOWR5WCJCI4HD3JWB4R5IAU']
[1525, 'spam_score:', 0, 'GD3EGCJMPIT33X3JYHRBDCNUW5FJ3BP4LOHL5KO4R2HZ32WXEQ4Z6U42']
[1526, 'spam_score:', 2, 'GASJ7WMM6MCZ545SZHY3IHEYPU6R5CAOF2MXX6RXN7TWL2E32IHSHTM7']
[1527, 'spam_score:', 0, 'GBSCCUILNTUDI4OFQEC5CDYWX7XEP5VWQZBVZF7SCC44N7OHYFDR7ZIA']
[1528, 'spam_score:', 0, 'GASTG2JY74ZYFKLR5LSBEOVFLH4ZQBAM5XCKOD3ZQ3O66WBL5AVOFC3P']
[1529, 'spam_score:', 0, 'GDQYNP6GIXCTQNOZUQ7GWHX642ITDYH3ZACKKOX7524KHDTBNK667V47']
[1530, 'spam_score:', 0, 'GB67JTACQ2TCCGMRQXMXZW2G6VYT3W7S5C3HCSRDUTNOIPNWES36TO3T']
[1531, 'spam_score:', 0, 'GARQTS3BR6WOCLS7T46CE4QWYLZUQU46TIIJG2PQCDH4KHXYR6HXCZQA']
[1532, 'spam_score:', 0, 'GAAZXPZDUDR56V2IBQTRWLD7YUP6OWBFRJISJKA6EJKEQXDLZBPGOBYQ']
[1533, 'spam_score:', 0, 'GBTVJOF3AGLTEFR2IB6NJPVVEANSHFX5K24OFR66QZVDS4LBHC5YRROS']
[1534, 'spam_score:', 0, 'GDRY6QIZPGT5ERMNL23FFLKLHHYYACAZVNWR6ELP62TXEISF33RHUQ2Y']
[1535, 'spam_score:', 0, 'GCKLMX5UT6FSZI5WWOR3IBYNRC3WJ6XBYB3QB5FOVQUSRMSUXDNJHG3P']
[1536, 'spam_score:', 34, 'GDQSE5TTNNU3MYNLCKPTSO7HYENU35NFO3Q5KD42W24MA7WLEXK7HKV5']
[1537, 'spam_score:', 0, 'GDWUNLE5ZD7SW4643LHBGYM3PIRSCEZKPY3TEO7AYPOYKZDIPNSP5ZFB']
[1538, 'spam_score:', 0, 'GBEZP3ML5FMEKZQ4G2PWUVEHV64OTJRP7Y5QKMF5NMEOGIXVWPXYXDDE']
[1539, 'spam_score:', 0, 'GCX75TQCRAFLL2AXINEMRNYM2PL3HT5DJGLTYFGBTGU4GTMWUIMUDZDV']
[1540, 'spam_score:', 0, 'GDQJNORO4WQCWWZDLP4BL5IW5U3SFN6OPZ4VUTZQJP2BCYIMJ52UNA73']
[1541, 'spam_score:', 0, 'GALUGZBWNT655IJR6YNE4OR2EEGKC4YJV5KIYYNUGWVUBKAIC5TBX5II']
[1542, 'spam_score:', 12, 'GAIUKROO6LBB3EKFYV2ZUUWJCQQ4RRVV3R2PZTBEQG4X3ZQAIDYOTHIW']
[1543, 'spam_score:', 1, 'GDXHYMJ2GDWYMNVM7QESCRZVFMUCYC4FZSIAKWVIWZHATVNG7VAMV2ZF']
[1544, 'spam_score:', 14, 'GBWNJP6ZGAZQP2BH3QLE4MEMHFXA4JTZSCLD2HO4MUVHBCDEKE7XWP7H']
[1545, 'spam_score:', 2, 'GCBBUEWF3HZCUZG6CVGEYCA3GIQH47EDUC266MTEI6B2GXILOXLHADJH']
[1546, 'spam_score:', 0, 'GBYIT7AIQZTLT27IYFLAFNDJN2ODK34M4FLNNDIXUXLXMXAU7XHR3JIR']
[1547, 'spam_score:', 0, 'GAXLCKVUXIDD3MVBM2JE44H6FUENFNKKBSM574HJCVKUHLO4S2JSLGYM']
[1548, 'spam_score:', 2, 'GB5KTOM5GCPAIBZSYRNNQSMGT67REJEEJDAEN2UPQEZ45GT523Y2R5CK']
[1549, 'spam_score:', 1, 'GALZNOAZCLIQK34ADMTNUV2234K7IQBO2KBV35IU25RLRFS2IZODYMDT']
[1550, 'spam_score:', 0, 'GAG54E4DJGBZJMBK53BJB5UJWI57OFVGBEIMHIFFYBAVRFBWCSUISHPE']
[1551, 'spam_score:', 6, 'GAZJJ3R2ZWAYHD3QE6ZE6GZ7S7GS3OQCE6Z7KHWV6TX625GYWU3GZPBU']
[1552, 'spam_score:', 1, 'GARR4GTI7LRDASUT4AZHHIXPM2CN422TA7B4MDGOMBBZ63JIEQ6TCKVI']
[1553, 'spam_score:', 0, 'GBAEEXX5QBM2MDCKTPAOWG3PIGJS26HA7QIZWCIEXY25JEXX3VBCKD55']
[1554, 'spam_score:', 2, 'GA4IQT3ZNOGTH5DZJRDNB2CHIQZ6VUR24SLGWTFSOK43CDV56WERI5FB']
[1555, 'spam_score:', 0, 'GA27WI7JMGY6TSZWTH55YT4H2DYJ2S3EVHPKUEWM3J3KTZ2DKXCOM5TU']
[1556, 'spam_score:', 0, 'GBIB54YLXE2VRXV2MHF66773K6KZ2MR2QE7FRV4COXWE5TQLLPDCVEUS']
[1557, 'spam_score:', 1, 'GCVJBYYFSII2TK5DMP6WGH6GQU2AKFPMIOSRRLYS2SXFW6PWOP5ROU2U']
[1558, 'spam_score:', 0, 'GCKN4K52YPFNMOOWO2DMN2WLQD7ICSYAIPJ3ZU6CBDZH4TKSUMHPBKQH']
[1559, 'spam_score:', 0, 'GDHPE6XMI6AK2KYJRPGI7SABQNTAMUXZ3ADP7M2AER4O7U3T3IUSQKTB']
[1560, 'spam_score:', 4, 'GCSME6GQKXISA7NDU2Y235OHHAJSY73DPKNEJBMFPEPFDDAJBLLJ47KQ']
[1561, 'spam_score:', 0, 'GCHTOXWKUNMI2QV4ZLPZMTNEETYORVBKENPMJ5ZYO2KWIA7VBR5P6G5U']
[1562, 'spam_score:', 0, 'GDRECBO6JQXTRCFRIU4AWP5IE3YJNKDRDU66SA6GSGVFDS6XZ5LZF7BV']
[1563, 'spam_score:', 1, 'GB32QYZE4XVFUCNJGEK6KEQTOUCAK3ZEMLSI4FFBA7YKQPTKYDMOQSUS']
[1564, 'spam_score:', 0, 'GB4U5M3ULBCFDO2N55KTWYFJWNGVPNBRDESOEOBTJDHXMN7VY67ERCFY']
[1565, 'spam_score:', 1, 'GDDSVH4KTFF5AOBBKYSOD4SJBYD4VGVJEAODUTNN2VEUGIZ6PX5TMA6S']
[1566, 'spam_score:', 0, 'GCE3KR2MHA57NSOTANI6EK37BGQW35B6SQY3H7WVYRY4BCOIAPDRWCEO']
[1567, 'spam_score:', 1, 'GDNNH2LLBFYIS6MRBWYSGZ36WPOMQGMMOEFDLHJE5I7KDXNRGRJCUYVA']
[1568, 'spam_score:', 0, 'GBU3AQ4MRD42BU6544RRQRAUR42SAKLX4IZRKR3QGIO4CU4R7HH6TROP']
[1569, 'spam_score:', 5, 'GA7L3HJPVYJJHTB3WXEP2P6UEBZ3FSK6OINE6FJKGRG34JKFNMFDONKE']
[1570, 'spam_score:', 0, 'GC2XRL364YFEYARYUFD565WPYTR3JZLPDXBGFA5VBQNZPNGLXVQFWW6L']
[1571, 'spam_score:', 1, 'GCHNYCW63V6I3K7D52YTDXB6O2DPKEXICFFZPW7ADWZ4QWEPSBKCD3TM']
[1572, 'spam_score:', 0, 'GDMNWB42TM3KS6PU5NPCIB5HTAZLKPTKJ5QP6I2FWGEWVKNAKHVLRHEG']
[1573, 'spam_score:', 0, 'GAJECQOW2D2KXIH5UETSSWJGL3BJ6THD57XQRWMHRPQ7DR4SBKN2VYKV']
[1574, 'spam_score:', 0, 'GAAI4W65QVOSCFMAC4JU5RBBPDLI4K6KJJYX3CNRF37MDBOD6A6F7GCC']
[1575, 'spam_score:', 0, 'GBMVKXARKUK4RH6RIEIQQTMU6GJ6QBOBXX4VDWUTAI5XVX35XFFLQIYL']
[1576, 'spam_score:', 0, 'GBZSBIHAIF4WD7ZCH4ZYXQEM3QVQAYKU67EO4NDZI3Z7CY6ET7WQVMCR']
[1577, 'spam_score:', 11, 'GA2G2CRVRWPY2IGMRYALENOGV6ZOP2GQTE5FYV6RXCJNVFKKRLTW6YYO']
[1578, 'spam_score:', 0, 'GBOFGKL7CUVKLTDM53QKDIQFBDAKXH2JGZSQ2LQNLIWHUIW3Q3ICPEJK']
[1579, 'spam_score:', 1, 'GDOG5ENRXYRFD3LCEILW3SNKGUFBCRVMXAMP4O6EBTDFDMP5AHS4KVPT']
[1580, 'spam_score:', 0, 'GAW6T4K7KSA3QKA3W6WEOG2YAD5P7CDVJCRHZSFGAPC33O5JGEKLWWXY']
[1581, 'spam_score:', 0, 'GAKDICQZLGGRX6ZQXFVCYCLQYFBK24WSPPWB2YLMWP6Q7OPKIC3I3CQ7']
[1582, 'spam_score:', 0, 'GAPWZWDHXFCWDKLFDLANZ4ELDI23IW6BOQNAS232F3X45FKDF2LTHSA6']
[1583, 'spam_score:', 4, 'GDHKQORI736ZSUBNXRDLX7NPL6N5WHQBUYBY7726RCXFLSVJ3XLVHIN4']
[1584, 'spam_score:', 1, 'GD547SDSHX3R6DMDTNEDBLVKLDDVOCNCYNLGRYP5HAFLJF6MEXHPQ5SY']
[1585, 'spam_score:', 2, 'GCRXJ7PEIDL4RRESH6FLD2H44GPQWF4MMXOE4EWEZ6S6YNKZ555FGVE7']
[1586, 'spam_score:', 4, 'GB4PDJYYGFJO7GJCR3SAXRWCZXGZ6QZT5SWZB5VJQDZX2BVKYRMNJK7Q']
[1587, 'spam_score:', 0, 'GCEZ3VX5NJ6TED52JZQMLXIQ4PVV6Z6ICUYDE3CAEBULAX4MDG5SVEAZ']
[1588, 'spam_score:', 0, 'GAYWF4O7YILYB7PCEGYCZ3ZLNAJPQND4P4J7G2KYZW3GPVYOAT4AQGPY']
[1589, 'spam_score:', 0, 'GACVUGRC6ZNCHDYPY7X5Y6LTFF6PD6FJG2M3RVLZKXHQ6CESTLUA6GAK']
[1590, 'spam_score:', 0, 'GDQRV7LFAYZ5JAINH4M3LTOGFUAUNYUT426VZYZ7XLPZ2SOA4TFSRZVJ']
[1591, 'spam_score:', 0, 'GBOSODTMWTESI3JNJGIA2K5QOGNHTL4T6MBXPZMKAXHKJ3NERUIQWO4L']
[1592, 'spam_score:', 6, 'GCFVIU3U7YNRQZTG4RKIXZ352R52FRP5BLCBW3LGTMQA4PBBXTJBQ6RC']
[1593, 'spam_score:', 0, 'GDVD7UEDA4Y2ZXT7DE4LQWQ4YG7SPP4VTMEX4K4RLU6DIDN7Q76HLLJZ']
[1594, 'spam_score:', 0, 'GBGIC6ZEWSGMYJGTAKBDLSMBG4X3ZW4IKIXV6SPYMOSLA4WK7MFJBEX5']
[1595, 'spam_score:', 0, 'GDOSRHQ7K542DHFAQGO5SOQGCC7WPIH52I2FHC63VBTLCCLAO2MQPBWJ']
[1596, 'spam_score:', 0, 'GBIWJ6KH2ZXWPAPXDPACJOC2M3IKW7XN3FNSLNNVR5ALP6IM27D2EIZ5']
[1597, 'spam_score:', 0, 'GA6NP5BEBO33IZTFL6UJKQ6N6Y3T6TUHMY6JAJSB7EOARWUYLFKAVPYL']
[1598, 'spam_score:', 3, 'GB2675KAJ7S2RZ3VDUNGHUF5K3FWTRF6VSVDSM6X53Y3SIU4ZQUXTUGM']
[1599, 'spam_score:', 0, 'GD3EMOCMX72E4CRHKFRQIS64LGJUND726T3EEJKVP6MKKZ7MDFYB6XF2']
[1600, 'spam_score:', 0, 'GBN74KAPNU6R7DOYSUIEUK57EG5VWXN76ODJXT2DLLOFD2BGPR26IIKG']
[1601, 'spam_score:', 0, 'GASP7OXSLMQIIRIQWH245QWCWO25ICVZBX3CFXLPVKUUUA5NIQXBLB6G']
[1602, 'spam_score:', 0, 'GB6FNMDUODONU3VAKW4DJXYYDB4UABP5PV45NBB4SSUBKZSZ3WLRVLDD']
[1603, 'spam_score:', 1, 'GBCXFPZ3NZGQ3SFKTS4KJHOONRDKCSGD3MEMCES4PN7HFMUZSWWQRHSC']
[1604, 'spam_score:', 0, 'GA6FGVCJHXJJA2VWC4WE6QB2LZQ6VO5MNGC47UGOH5VKZPFJT7KKNZKR']
[1605, 'spam_score:', 2, 'GA5PCDE4SPBW6ONMLHVE722NDZHCSDLV2ZPVR5EA27BTUW2MQIF2NF42']
[1606, 'spam_score:', 0, 'GBLLP4SGQ32KTB2AQ7GVLRGIAHTWIPGCJMMYKFUJMSQPP72HSTQN6U4Z']
[1607, 'spam_score:', 0, 'GA43YOG6RTMG5TLUZB5LVOCGLBNNMPDQEBTGZCHYLPQN3PV5KDE4CDE6']
[1608, 'spam_score:', 1, 'GBA5MY7WWUQLBTO4DOO6DG4TCE7HTDOUOW3ZW223GFR5WZK6LXAKLQ6L']
